t,x,tf,ts
0.025846874,0.934,1.0005242,1.0000153
0.3501219,0.66,1.0000604,0.9999385
0.9363969,0.8,1.4032265,1.2649846
0.69467187,0.58,1.4223204,1.2502896
0.1108,0.976,1.000032,1.0000646
0.683625,0.17,3.2370503,2.6622398
0.277725,0.245,1.0004989,1.0002229
0.6544688,0.178,3.1431136,2.547125
0.5789437,0.316,2.1378782,1.6931399
0.2075625,0.537,0.9999903,0.9997337
0.09775937,0.499,0.999922,0.999769
0.77510935,0.785,1.1687881,1.0967256
0.3035,0.281,1.0062855,1.0017552
0.26585624,0.477,1.0000652,0.99994683
0.38302812,0.355,1.0897552,1.0336556
0.5360781,0.666,1.0253553,1.0120897
0.7440125,0.313,2.6765945,2.233158
0.72918123,0.462,1.9449444,1.6273717
0.228375,0.25,1.0002638,1.0003345
0.62359065,0.88,1.0077876,1.0035464
0.85462815,0.537,1.9981327,1.7034004
0.5845063,0.249,2.5546622,1.998826
0.3191625,0.418,1.0002835,1.0001312
0.52115935,0.537,1.1145488,1.0545238
0.3174625,0.743,0.99993056,0.9997566
0.26120937,0.14,1.0103515,1.0017569
0.9052125,0.885,1.2091515,1.1342945
0.5521719,0.112,3.3196437,2.4838302
0.53160936,0.522,1.1593872,1.0776794
0.07823125,0.133,1.0000385,1.0001371
0.038721874,0.716,0.9997608,0.9996176
0.6048156,0.056,3.7064202,2.824233
0.38538125,0.413,1.029147,1.0115365
0.12857187,0.86,0.9998438,1.0000129
0.06080625,0.234,1.0004936,1.0005848
0.75056565,0.025,3.9068217,3.1944623
0.46116874,0.966,0.99983865,0.999995
0.07852188,0.455,0.9999657,0.99991465
0.101525,0.936,1.0000536,1.0000579
0.7885375,0.081,3.720972,3.1708605
0.7469906,0.17,3.33616,2.8210437
0.408525,0.518,1.0072497,1.0032272
0.016209375,0.385,0.9999592,1.0003066
0.3787844,0.11,2.7715814,1.6649674
0.53652185,0.091,3.425769,2.5046642
0.3691625,0.964,0.9998124,0.99987924
0.13080312,0.914,0.99990326,1.0000527
0.53669065,0.966,1.0000196,0.999992
0.67398125,0.344,2.3232095,1.8960636
0.25705624,0.931,0.9999195,0.99988294
0.31460312,0.659,0.9999636,0.9997493
0.65809685,0.046,3.78869,2.9803138
0.0086125,0.194,1.0002296,1.0008738
0.16575937,0.846,0.9997328,0.9999964
0.5056469,0.115,3.2026308,2.2920246
0.18115,0.453,1.0003204,0.999949
0.3240375,0.286,1.0311301,1.0095699
0.42587188,0.238,1.8745756,1.3885484
0.05760625,0.336,1.0003438,1.000448
0.7007781,0.206,3.0945957,2.5626314
0.8342,0.293,2.9655578,2.5490034
0.5014312,0.592,1.0363233,1.0166384
0.42928436,0.329,1.3578349,1.1533247
0.7848125,0.773,1.1991056,1.1159079
0.8236656,0.865,1.134353,1.0791665
0.04288125,0.984,1.0004433,1.0000646
0.33893436,0.438,1.0007329,1.0003667
0.15162812,0.924,0.99984914,1.0000494
0.7154469,0.148,3.3876712,2.8265789
0.60177815,0.947,1.0011158,1.0007241
0.24159688,0.849,0.9997845,0.9998963
0.44092813,0.739,0.99994904,0.99989057
0.32824686,0.582,1.0000749,0.99993753
0.94895625,0.93,1.2112039,1.1464608
0.30323437,0.617,0.9999487,0.9997345
0.50249374,0.03,3.7919924,2.5403879
0.9127844,0.306,3.054985,2.6745179
0.55224377,0.751,1.0097955,1.0046043
0.4789375,0.464,1.1445887,1.0658612
0.92560625,0.474,2.4211886,2.0816805
0.4233969,0.806,0.9999189,0.99986446
0.21219687,0.377,1.0002931,1.0002644
0.2116,0.907,0.99980026,0.9999771
0.17450312,0.441,1.000371,0.99998593
0.37221876,0.403,1.0202758,1.0080076
0.5835594,0.191,2.9048474,2.2588098
0.180475,0.303,1.000279,1.0003557
0.6898469,0.14,3.3886526,2.792339
0.14325312,0.536,0.99999577,0.9997103
0.7209656,0.481,1.8409733,1.547007
0.3443781,0.069,3.074061,1.6035284
0.82198125,0.854,1.1441387,1.08474
0.6156688,0.086,3.5595076,2.775609
0.7740125,0.775,1.1807086,1.1039764
0.345025,0.216,1.3906646,1.1178253
0.12055,0.977,0.9999897,1.000062
0.7392844,0.079,3.6974916,3.0853248
0.943575,0.747,1.5405784,1.3641515
0.25070938,0.978,0.9999512,0.99987674
0.6604625,0.898,1.0128329,1.0061954
0.86863124,0.663,1.6070639,1.403152
0.104553126,0.829,0.9998856,0.99996066
0.2793875,0.034,3.0589936,1.2012773
0.0686625,0.848,1.0000858,0.9999492
0.001675,0.924,1.0006635,0.9999671
0.32628438,0.276,1.0482684,1.0145885
0.448975,0.672,1.0009283,1.000454
0.61029065,0.768,1.0274591,1.0135283
0.07835937,0.155,1.0001607,1.0002475
0.3676,0.469,1.0025257,1.0012671
0.88846564,0.701,1.5450177,1.3601736
0.1805375,0.236,0.9999667,1.0002398
0.65624374,0.942,1.0061312,1.0032991
0.495225,0.855,1.0003988,0.9998034
0.40793124,0.108,2.9484916,1.8455738
0.43161562,0.499,1.0272155,1.0113965
0.3599094,0.558,1.0000561,1.0001863
0.86862814,0.827,1.2410328,1.1487372
0.6249125,0.123,3.3780224,2.67783
0.71706873,0.918,1.0256027,1.013727
0.4703125,0.449,1.1517366,1.0683751
0.43357813,0.169,2.4985616,1.7103968
0.16464062,0.609,0.99979764,0.9996748
0.74358124,0.83,1.0869007,1.047148
0.38584688,0.438,1.0167214,1.00686
0.5421531,0.636,1.0448285,1.0215122
0.7881344,0.406,2.3623843,1.9845996
0.475025,0.733,1.0008196,1.0002095
0.41171876,0.476,1.0214086,1.0088574
0.6027156,0.832,1.0098631,1.0045182
0.003496875,0.863,1.0004752,0.99984384
0.6244938,0.027,3.8654385,2.9262965
0.11552188,0.976,1.0000108,1.0000637
0.3834406,0.669,0.9999667,1.0000542
0.10004062,0.375,1.000443,1.0002217
0.83664376,0.559,1.8689144,1.5968139
0.65735626,0.516,1.5156727,1.3046646
0.34674376,0.515,1.0001132,1.0001843
0.65377814,0.6,1.2732832,1.1524382
0.25492188,0.023,1.9749806,1.0427047
0.7696094,0.475,2.010618,1.6907693
0.7414625,0.389,2.3090713,1.9200908
0.17935312,0.129,1.0001587,1.0000112
0.752925,0.764,1.1662252,1.0941771
0.3818344,0.346,1.1027312,1.038229
0.83159685,0.492,2.1136544,1.7915989
0.9416062,0.907,1.2290671,1.1540581
0.8896344,0.319,2.9642007,2.575521
0.44210312,0.88,0.9999111,0.99986756
0.4145094,0.434,1.0536945,1.0218562
0.2973281,0.313,1.000865,1.0001659
0.6149344,0.388,1.8969216,1.5476081
0.43380624,0.196,2.264414,1.5920166
0.36382186,0.448,1.0036907,1.0016881
0.27533126,0.431,1.0001961,1.0001237
0.8214344,0.069,3.7785556,3.248226
0.1797,0.424,1.0003994,1.0000525
0.5267063,0.537,1.1247923,1.0599195
0.063959375,0.597,0.99955124,0.999573
0.9547531,0.438,2.626539,2.277696
0.89374065,0.616,1.8147103,1.5652773
0.3002031,0.708,0.9998818,0.9997096
0.310575,0.913,0.99995977,0.99981093
0.03576875,0.506,0.9995397,0.9996896
0.22861876,0.38,1.0002487,1.0002718
0.72262186,0.118,3.5255873,2.9439113
0.30059686,0.696,0.9998868,0.99970436
0.75481874,0.724,1.2293949,1.1331205
0.87695,0.349,2.8190575,2.4312348
0.37991562,0.633,0.9999662,1.0001163
0.32678124,0.201,1.3141134,1.0827552
0.2094,0.027,0.9973439,0.99767625
0.756875,0.852,1.0815609,1.0446485
0.0060125,0.125,1.0000678,1.0003502
0.5194375,0.94,1.0001663,0.99993193
0.84586877,0.464,2.266138,1.9231925
0.37422186,0.671,1.000011,1.0000283
0.40070936,0.352,1.1535875,1.0601773
0.46729374,0.253,2.0175006,1.5113106
0.5342219,0.911,1.0004612,0.99998224
0.3126656,0.399,1.0003064,1.0001113
0.9371,0.755,1.5074548,1.339092
0.26749063,0.426,1.000193,1.0001357
0.9383031,0.068,3.8272035,3.4041598
0.32727188,0.594,1.0000646,0.99990666
0.33947188,0.897,0.9999135,0.99982154
0.09725625,0.813,0.9998836,0.9999285
0.45620313,0.922,0.9999054,0.9999157
0.12378438,0.759,0.99972266,0.9998584
0.12048125,0.418,1.000387,1.0000477
0.31563437,0.738,0.999927,0.99975
0.599975,0.476,1.473508,1.265603
0.32823437,0.526,1.0001017,1.0000553
0.5203,0.65,1.0225517,1.010567
0.83229685,0.246,3.1544034,2.7273967
0.58138436,0.8,1.0095572,1.004425
0.22964375,0.576,0.99985605,0.9996793
0.12740625,0.346,1.0005822,1.0002813
0.0468125,0.065,1.0000005,0.9996058
0.5443,0.386,1.6289862,1.3425648
0.000953125,0.738,0.9999221,0.9995034
0.8883375,0.967,1.1144369,1.0802095
0.54239064,0.477,1.2889014,1.1473365
0.42608124,0.31,1.4277529,1.1829915
0.94147813,0.811,1.3894565,1.2562401
0.144675,0.117,0.9996684,1.0000408
0.45600313,0.245,2.0105999,1.4940013
0.55008435,0.232,2.5392146,1.9448991
0.9478875,0.609,1.9693258,1.6989138
0.28371876,0.218,1.007565,1.0019592
0.25455624,0.423,1.0001795,1.0001357
0.60035,0.044,3.7667892,2.8363225
0.56279373,0.99,0.9998792,1.000088
0.62154686,0.302,2.3737023,1.898551
0.8079156,0.536,1.876983,1.5967528
0.8449031,0.543,1.9498945,1.6624825
0.80731565,0.935,1.0659957,1.0407493
0.62046564,0.855,1.0104961,1.0048165
0.7457,0.477,1.9320289,1.6226943
0.7456094,0.988,1.0215157,1.0139514
0.8282094,0.197,3.339043,2.8993123
0.8512125,0.357,2.7313004,2.338168
0.90989685,0.371,2.7971258,2.4236355
0.07565,0.99,1.000226,1.0000677
0.37514374,0.603,0.9999874,1.0001662
0.44485626,0.344,1.3711977,1.165244
0.067225,0.474,0.99981064,0.9998388
0.4052,0.926,0.99974626,0.9999342
0.5626781,0.333,1.9762638,1.5716319
0.6614906,0.357,2.2163537,1.8054832
0.19001563,0.18,0.9999916,1.0000474
0.5321094,0.258,2.2985396,1.7581232
0.83304685,0.68,1.4795544,1.3064322
0.005775,0.639,0.99952525,0.9993725
0.69177186,0.032,3.8642285,3.0751786
0.6394187,0.382,2.0150664,1.6433158
0.16096875,0.137,0.99978024,1.0000088
0.7893781,0.46,2.1302207,1.7924354
0.28491876,0.738,0.9998285,0.9997232
0.11670312,0.599,0.99973756,0.9996455
0.28296876,0.426,1.0002221,1.00014
0.5952844,0.287,2.366821,1.8709326
0.7075,0.769,1.104398,1.0562339
0.461225,0.165,2.6691577,1.8668969
0.094175,0.303,1.0005714,1.000423
0.9321531,0.805,1.3851953,1.2519474
0.1008,0.917,1.0000381,1.0000491
0.37148437,0.006,3.9348643,1.924792
0.34975,0.46,1.000865,1.0004946
0.8921969,0.771,1.3838062,1.2459795
0.06923125,0.439,0.9999692,0.9999831
0.43780625,0.387,1.1958618,1.0840561
0.26718125,0.227,0.9997211,1.0001345
0.06426875,0.245,1.0005133,1.0005746
0.24774687,0.868,0.9998227,0.99989486
0.39531875,0.623,0.99995095,1.0001972
0.17081563,0.214,0.9998748,1.0001564
0.44569686,0.483,1.054391,1.0232178
0.30415937,0.643,0.9999302,0.99971676
0.17134063,0.795,0.9996751,0.9999294
0.6286375,0.53,1.3881853,1.2188327
0.039340626,0.329,1.0002737,1.000531
0.42234063,0.064,3.4218104,2.0948572
0.12777187,0.761,0.9997178,0.9998653
0.6823094,0.508,1.6187776,1.3789058
0.6322844,0.55,1.3423513,1.1914907
0.23999688,0.649,0.99973446,0.99966836
0.72674376,0.14,3.4370992,2.8810632
0.5838,0.172,3.020396,2.3447194
0.85696876,0.101,3.6961727,3.2354333
0.3373375,0.208,1.372119,1.106216
0.8855063,0.815,1.2869308,1.1801504
0.9510875,0.292,3.1662476,2.8020692
0.74679065,0.253,2.9659302,2.4916115
0.4578625,0.637,1.004051,1.0017896
0.8154625,0.03,3.902362,3.2937598
0.8900625,0.463,2.3809798,2.035872
0.7202531,0.931,1.023231,1.0127995
0.7749094,0.949,1.0409292,1.0251468
0.16190937,0.42,1.0004487,1.0000501
0.16229688,0.03,1.0007839,1.0006166
0.142425,0.889,0.99983615,1.0000384
0.2510844,0.854,0.99981374,0.99988055
0.5254469,0.1,3.3477852,2.4304988
0.9110969,0.437,2.535197,2.180295
0.45496562,0.077,3.379169,2.2138073
0.3910375,0.527,1.0020603,1.0011752
0.43985313,0.986,0.9997352,1.0000268
0.555,0.068,3.5934765,2.6419504
0.35664064,0.259,1.2479807,1.0810224
0.8872906,0.55,2.0331817,1.7393166
0.27971563,0.494,1.0000528,0.99991965
0.68694687,0.538,1.5290726,1.319304
0.14223126,0.555,0.9999258,0.99968433
0.5190688,0.844,1.0008368,1.0000095
0.57935625,0.137,3.219826,2.4791126
0.7873125,0.328,2.7126758,2.2901828
0.0449125,0.268,1.0004467,1.0006707
0.0686,0.651,0.9996024,0.9996028
0.41808438,0.004,3.9633925,2.1896305
0.7934344,0.951,1.0501307,1.0315453
0.57137185,0.842,1.0038553,1.0015799
0.33900625,0.845,0.9999221,0.9998164
0.3139406,0.17,1.390409,1.089616
0.7318,0.064,3.7514646,3.1032615
0.4483125,0.766,0.99999946,0.99982977
0.38734064,0.793,0.9999197,0.9999069
0.4136094,0.984,0.99970216,0.9999926
0.48810938,0.679,1.0052531,1.0023026
0.279925,0.66,0.9998229,0.99966383
0.32186875,0.328,1.0068605,1.0021813
0.47089374,0.598,1.0145988,1.0063857
0.5541,0.713,1.0186132,1.008978
0.9517437,0.568,2.1246727,1.8293444
0.36854687,0.16,2.1242118,1.3949742
0.8428125,0.574,1.8311801,1.568717
0.70092815,0.064,3.7335908,3.040726
0.69940937,0.964,1.0114994,1.0068103
0.4845125,0.235,2.2373497,1.6591647
0.9429687,0.883,1.2643219,1.1750715
0.12713125,0.027,0.9998531,1.0000951
0.26102188,0.781,0.99977237,0.99979496
0.5743625,0.91,1.0012271,1.0004809
0.63365936,0.127,3.370468,2.688467
0.5898906,0.821,1.0085895,1.0039095
0.33669063,0.444,1.0004897,1.0002744
0.25775,0.417,1.0001974,1.0001609
0.15729062,0.181,0.9997471,1.0000522
0.69665,0.499,1.6958038,1.4357526
0.7052531,0.919,1.0211725,1.0111722
0.79145,0.537,1.8280511,1.5554247
0.23639062,0.453,1.000134,1.000001
0.32570624,0.07,2.9141552,1.4669048
0.7394375,0.428,2.1245322,1.7703047
0.26495624,0.839,0.9998335,0.9998441
0.6896531,0.879,1.0267154,1.0133978
0.11247188,0.884,0.9999408,1.0000305
0.2597875,0.312,1.0004176,1.0003304
0.93665314,0.839,1.3272249,1.2136621
0.88909686,0.28,3.1143749,2.721544
0.5445875,0.276,2.2364023,1.7302046
0.45414686,0.61,1.0064266,1.0028036
0.36755624,0.164,2.0723274,1.3741474
0.37655,0.705,1.0000025,0.99998057
0.61288124,0.919,1.0030519,1.0014821
0.12361875,0.274,1.0004766,1.0003495
0.6892469,0.656,1.2330164,1.1312027
0.93539065,0.178,3.521105,3.1489017
0.9250906,0.969,1.1503891,1.1084349
0.89995,0.404,2.643603,2.276073
0.35571876,0.302,1.1035632,1.0348243
0.58970624,0.478,1.4334419,1.2390232
0.17497812,0.999,0.9998701,1.0000091
0.5205344,0.446,1.3096598,1.1546501
0.05658125,0.075,0.9999432,0.9997163
0.17048125,0.32,1.0003996,1.0003333
0.91615623,0.373,2.801732,2.430353
0.55710626,0.929,1.0004685,1.0001376
0.7070094,0.062,3.7455282,3.0576084
0.27675,0.297,1.0002891,1.00013
0.43686876,0.326,1.4100546,1.1800017
0.9479156,0.641,1.8611747,1.6112332
0.8449563,0.24,3.1981533,2.7775056
0.67025936,0.869,1.0221894,1.0108399
0.36119062,0.188,1.7711577,1.257504
0.4809,0.383,1.3765169,1.1797984
0.6888781,0.413,2.0348632,1.6806383
0.38122186,0.349,1.0951785,1.0354272
0.52865,0.788,1.0026095,1.000967
0.5421,0.824,1.0022087,1.0007412
0.6294,0.839,1.0156816,1.0073991
0.071684375,0.372,1.0002862,1.0002754
0.09451562,0.948,1.0001006,1.0000606
0.5267063,0.864,1.0008056,1.0000174
0.44926563,0.556,1.016296,1.006962
0.91537815,0.167,3.536692,3.1502795
0.3655,0.728,1.0000075,0.9999201
0.029790625,0.56,0.99944454,0.99952745
0.54985315,0.483,1.294555,1.1516293
0.8132,0.371,2.5826654,2.1866388
0.85691565,0.314,2.9225495,2.520119
0.54968435,0.569,1.1199605,1.0588727
0.15459688,0.675,0.9996821,0.99973226
0.5310969,0.368,1.6579562,1.3539424
0.013278125,0.782,1.0000935,0.99967504
0.85958123,0.691,1.5088073,1.330384
0.5821844,0.17,3.0284612,2.3478556
0.537575,0.259,2.3150578,1.7754455
0.6176219,0.278,2.4955049,1.9882647
0.251375,0.268,1.000352,1.0003128
0.5993937,0.868,1.0052918,1.0023094
0.6685156,0.521,1.5320076,1.3176453
0.38674062,0.603,0.9999885,1.0002253
0.40889686,0.032,3.6985896,2.1085112
0.13639063,0.943,0.9999102,1.0000579
0.21744688,0.372,1.0002742,1.000287
0.3467031,0.608,1.0000784,1.0000087
0.07318438,0.497,0.99976856,0.99976206
0.75766563,0.376,2.4155467,2.0162933
0.18762812,0.971,0.9998508,1.0000045
0.03970625,0.68,0.9996415,0.9995594
0.30512187,0.908,0.9999588,0.99981403
0.9314344,0.362,2.8743145,2.505681
0.7659094,0.611,1.5133153,1.3214974
0.49312186,0.476,1.1563953,1.0727987
0.08414063,0.958,1.0001665,1.000062
0.7797344,0.238,3.0973437,2.636645
0.6945969,0.511,1.6449654,1.399772
0.28559062,0.08,2.0457842,1.1375598
0.23195,0.41,1.0002153,1.0001667
0.5582031,0.68,1.0330926,1.0160933
0.21790938,0.292,1.0002009,1.0004027
0.8263219,0.311,2.8738186,2.4585745
0.16970626,0.098,1.0002942,1.0001659
0.8937219,0.953,1.1278481,1.0878633
0.21853125,0.872,0.9997664,0.9999547
0.011103125,0.303,1.0002646,1.0007701
0.12330625,0.562,0.99984556,0.9996669
0.50519377,0.482,1.1742945,1.0827388
0.11151875,0.202,1.000179,1.0002408
0.93139064,0.778,1.4420176,1.2914444
0.03554375,0.366,1.0001032,1.0003717
0.64486563,0.719,1.0828195,1.0429692
0.07948437,0.54,0.99968714,0.9996598
0.6537656,0.249,2.7647054,2.23679
0.93960625,0.077,3.8045433,3.391473
0.8755625,0.588,1.8655717,1.6019771
0.19575313,0.546,0.9999797,0.9997165
0.8851531,0.79,1.3324087,1.2102338
0.25216874,0.887,0.9998562,0.9998925
0.4886375,0.136,3.00152,2.1279113
0.4266,0.824,0.9999178,0.9998586
0.1919375,0.682,0.99966985,0.99973917
0.17959687,0.134,1.0001172,1.0000017
0.55034065,0.604,1.0794454,1.0386064
0.2667625,0.755,0.99977475,0.9997561
0.24550626,0.47,1.0000823,0.9999449
0.12611875,0.649,0.99969286,0.9996829
0.4836125,0.36,1.4834981,1.2358074
0.047446877,0.604,0.99950224,0.99953246
0.01685,0.225,1.0003197,1.0008674
0.7880531,0.666,1.416296,1.2576162
0.8407031,0.453,2.298557,1.9491923
0.3720875,0.848,0.9998706,0.9998702
0.5491313,0.494,1.263433,1.1344945
0.7936281,0.211,3.234451,2.7742324
0.95675313,0.61,1.9868553,1.7149317
0.5126625,0.518,1.1266538,1.0599114
0.10936875,0.588,0.99973303,0.99964046
0.85504687,0.94,1.1003296,1.0653347
0.3188,0.466,1.0001452,1.0001059
0.87925315,0.454,2.3913443,2.0417268
0.8195969,0.99,1.0550984,1.0380592
0.26060313,0.022,2.5883958,1.0754774
0.06338125,0.923,1.0002612,1.0000343
0.48993438,0.443,1.2206806,1.103794
0.82316875,0.496,2.0747612,1.7575052
0.90025,0.2,3.4157085,3.0240772
0.31044063,0.611,0.99998623,0.99977505
0.5702469,0.239,2.5669773,1.9908118
0.40239063,0.309,1.3021901,1.1195315
0.7280281,0.559,1.5752212,1.3583269
0.6174875,0.566,1.2658769,1.144334
0.70313126,0.063,3.7391012,3.0474608
0.7874344,0.728,1.279001,1.1666659
0.7817031,0.444,2.1771815,1.8280721
0.9319469,0.606,1.9416118,1.6733917
0.06677812,0.191,1.0003779,1.0004528
0.270675,0.52,0.9999799,0.99981546
0.75196874,0.882,1.0583757,1.031856
0.26285,0.573,0.99987227,0.9996884
0.43057188,0.103,3.0862312,1.9903076
0.7582375,0.825,1.1050378,1.0580273
0.3159875,0.181,1.3308916,1.0784943
0.36360624,0.956,0.99983436,0.999866
0.050809376,0.328,1.0003358,1.0004973
0.8347281,0.912,1.102685,1.0629443
0.19387187,0.27,1.0000999,1.0003469
0.88047814,0.228,3.2942543,2.8930886
0.19765624,0.878,0.99975234,0.9999907
0.48767188,0.471,1.1526833,1.0705045
0.61704063,0.97,1.0010833,1.0009146
0.16889375,0.2,0.9998223,1.0001066
0.06146875,0.753,0.9998444,0.9997566
0.08189063,0.911,1.000133,1.0000355
0.391825,0.121,2.7289078,1.695816
0.117475,0.636,0.99969155,0.9996629
0.25122187,0.97,0.99994534,0.9998796
0.3366625,0.188,1.5145252,1.1451033
0.60475624,0.536,1.3066195,1.1665237
0.35119063,0.172,1.8238026,1.258048
0.022934375,0.972,1.0005815,1.000052
0.8704875,0.397,2.6064906,2.2313855
0.31427187,0.92,0.99996096,0.9998102
0.005959375,0.145,1.0000992,1.0005679
0.48033437,0.433,1.2165254,1.1003447
0.4362125,0.471,1.051824,1.0218158
0.2960531,0.22,1.0297054,1.007304
0.7384469,0.023,3.9120185,3.174667
0.13064063,0.699,0.9996769,0.9997568
0.026403125,0.287,1.000339,1.0007341
0.9192531,0.319,3.0168252,2.6398177
0.33040625,0.736,0.9999663,0.99978864
0.43550625,0.062,3.467005,2.169037
0.9358781,0.502,2.3357902,2.008517
0.25430626,0.629,0.9997793,0.9996519
0.8980125,0.807,1.3220066,1.2047411
0.13261563,0.891,0.9998699,1.0000398
0.452175,0.583,1.010555,1.0045435
0.52070624,0.939,1.0001771,0.9999342
0.944725,0.535,2.230553,1.9186313
0.080028124,0.743,0.99978,0.99977374
0.78085625,0.825,1.1289383,1.0730032
0.12669687,0.53,0.9999624,0.9997113
0.88280314,0.127,3.6331608,3.210627
0.11992812,0.138,0.99970347,1.0000412
0.90085626,0.634,1.7725968,1.5336088
0.9248594,0.063,3.8357413,3.3960981
0.87145627,0.114,3.6652074,3.226274
0.06165625,0.643,0.9995795,0.9995804
0.5709625,0.965,1.0000973,1.0001806
0.3271625,0.381,1.0018052,1.0006043
0.5231375,0.578,1.0696868,1.0328931
0.7724719,0.935,1.0447965,1.0266374
0.3733,0.264,1.3342977,1.1184206
0.7342656,0.168,3.3264668,2.7985644
0.5609406,0.757,1.0111188,1.0052658
0.15051875,0.56,0.99992627,0.99968386
0.62352186,0.569,1.2733307,1.14934
0.7664469,0.788,1.1536366,1.0871301
0.4639969,0.088,3.3096795,2.2159932
0.6675125,0.202,3.0462005,2.484412
0.60118127,0.638,1.1117845,1.0571557
0.40917814,0.924,0.9997466,0.99993646
0.9266437,0.684,1.6775949,1.4643962
0.26361564,0.72,0.99975663,0.999717
0.2589656,0.074,1.1865268,1.0168208
0.8066469,0.635,1.542773,1.3479059
0.49060312,0.244,2.203424,1.647112
0.8686563,0.104,3.6940782,3.245849
0.7141156,0.976,1.013625,1.0084409
0.94570625,0.763,1.505014,1.3385094
0.71414685,0.983,1.0130725,1.0082405
0.3537219,0.546,1.000071,1.0001713
0.9372031,0.582,2.0391133,1.7545617
0.5546344,0.6,1.0893822,1.0437076
0.92612815,0.163,3.558163,3.1779692
0.20795937,0.9,0.9997868,0.9999821
0.30030313,0.362,1.0003437,1.0000875
0.5591469,0.709,1.0221497,1.0107423
0.6943219,0.972,1.0096676,1.0058872
0.88509685,0.195,3.4155657,3.0138152
0.79847187,0.836,1.137019,1.0787847
0.835525,0.13,3.5865762,3.1271632
0.64974374,0.795,1.0383599,1.0192219
0.4810875,0.13,3.02424,2.1205125
0.44236562,0.308,1.528908,1.2383659
0.3650125,0.322,1.0950801,1.0334164
0.28845313,0.176,1.0736128,1.0149082
0.30730626,0.23,1.054358,1.0140216
0.8414875,0.019,3.9410477,3.338568
0.5770906,0.054,3.6958964,2.7478971
0.50168127,0.316,1.7963055,1.4177954
0.9326531,0.45,2.5318267,2.183723
0.91917187,0.053,3.8602986,3.4030426
0.27098125,0.822,0.9998334,0.9998207
0.5763969,0.683,1.0448928,1.0221506
0.842575,0.631,1.6414126,1.4247894
0.8586406,0.007,3.9786575,3.3659089
0.12425,0.958,0.99996537,1.0000625
0.60917187,0.564,1.2507992,1.1347382
0.35389376,0.157,2.0126925,1.3236163
0.2871656,0.323,1.0003393,1.0000931
0.23293126,0.694,0.99968845,0.99971914
0.034984376,0.155,1.0002066,1.0004244
0.49849063,0.654,1.0118409,1.0053674
0.02091875,0.904,1.0004987,0.9999666
0.43220937,0.408,1.130163,1.0548337
0.3632125,0.357,1.0403783,1.0148293
0.9561094,0.047,3.88468,3.4505494
0.8602625,0.109,3.6733057,3.221574
0.63619065,0.79,1.0327903,1.0162799
0.33591875,0.591,1.0000812,0.9999709
0.92221874,0.481,2.385724,2.0491557
0.033521876,0.823,1.0001814,0.9998386
0.44330624,0.601,1.005003,1.002227
0.092475,0.267,1.0005509,1.0004475
0.68180627,0.062,3.7303421,3.0034113
0.60431564,0.771,1.0235969,1.0115457
0.80198437,0.08,3.7321603,3.1956007
0.44057187,0.917,0.99983054,0.999925
0.1010375,0.18,1.0001339,1.0002277
0.1441125,0.91,0.999855,1.0000489
0.16552188,0.246,1.0000571,1.0002592
0.6999781,0.533,1.5831914,1.3584245
0.17100625,0.824,0.9997023,0.999969
0.43188125,0.342,1.3175194,1.136357
0.90229064,0.83,1.2877746,1.1827692
0.18429688,0.997,0.9998669,0.99999595
0.84739685,0.769,1.3070778,1.189668
0.102484375,0.743,0.99974126,0.9998071
0.87355,0.005,3.985038,3.3850343
0.7789781,0.929,1.0509794,1.0302023
0.37496874,0.619,0.9999866,1.0001296
0.80245,0.937,1.061719,1.038067
0.9381,0.76,1.4972291,1.3318238
0.75834686,0.01,3.9633234,3.217079
0.8015625,0.031,3.8962228,3.2720652
0.7546281,0.977,1.0257427,1.0165122
0.5004719,0.233,2.3281753,1.7366737
0.7368125,0.994,1.0184966,1.0119897
0.79973435,0.008,3.9728699,3.2837403
0.09540625,0.928,1.0000781,1.0000529
0.3081125,0.144,1.5544106,1.1159253
0.23795937,0.873,0.99980456,0.99991655
0.6955719,0.597,1.3785012,1.2221881
0.30422187,0.333,1.0009525,1.0001979
0.41233438,0.444,1.0415343,1.016907
0.77449685,0.835,1.1122155,1.062888
0.8143687,0.321,2.805249,2.3887336
0.81055,0.917,1.0788819,1.0474671
0.277925,0.367,1.0003558,1.0002357
0.5558,0.137,3.1700313,2.3958151
0.13365625,0.085,0.9996789,1.0000839
0.7829437,0.816,1.1410848,1.0803365
0.10808125,0.322,1.000581,1.0003579
0.5696281,0.185,2.9032247,2.2351563
0.377575,0.169,2.1105814,1.4101696
0.5283812,0.061,3.6078284,2.568885
0.14377187,0.866,0.99980384,1.0000207
0.079846874,0.399,1.000224,1.0001509
0.57725,0.522,1.269527,1.1416526
0.52678436,0.033,3.7866843,2.6248589
0.32854688,0.817,0.9999307,0.99979794
0.123265624,0.258,1.0004094,1.0003312
0.4926875,0.449,1.2140138,1.1008976
0.71134686,0.234,2.9807122,2.4745371
0.22753125,0.474,1.000113,0.99991536
0.7641063,0.534,1.7628939,1.5003136
0.58129376,0.611,1.1155279,1.0582368
0.34352812,0.623,1.0000751,0.99996006
0.55114686,0.873,1.0013248,1.0003457
0.39570624,0.743,0.99994284,0.99995196
0.329925,0.505,1.000109,1.0001004
0.19445938,0.195,1.0,1.0001028
0.9227531,0.719,1.5703725,1.3832833
0.6013719,0.943,1.0012294,1.000752
0.36885938,0.544,1.0001671,1.0003071
