t,x,tf,ts
0.610675,0.251,2.6189246,2.073448
0.7714656,0.466,2.0457106,1.7180529
0.1164375,0.021,1.0004582,1.0004133
0.07885625,0.066,0.9999543,1.0005144
0.733625,0.824,1.0804762,1.0435084
0.4756,0.739,1.001344,1.0011902
0.77103126,0.859,1.086245,1.0479537
0.8145469,0.434,2.303299,1.9430811
0.796825,0.141,3.5087786,3.0194826
0.6724625,0.791,1.0537528,1.0278823
0.27250624,0.087,1.4332913,1.0491109
0.76600623,0.463,2.0424833,1.7138053
0.27123436,0.07,1.6867131,1.0669632
0.81930935,0.934,1.07355,1.0457689
0.8034969,0.486,2.0537584,1.7339027
0.23597813,0.638,1.0003178,1.0001582
0.6850719,0.668,1.199031,1.1108732
0.40226564,0.023,3.7755103,2.0741146
0.535325,0.223,2.5318065,1.9151285
0.7581656,0.754,1.183398,1.1053485
0.169275,0.182,1.0002153,1.0000939
0.1545375,0.808,1.0000215,0.9999513
0.58355,0.791,1.0116907,1.005687
0.806625,0.961,1.0532182,1.0345815
0.39036563,0.304,1.2446276,1.0931915
0.42275313,0.664,1.000428,1.000656
0.20498438,0.479,1.0002493,1.0001246
0.6093625,0.95,1.0010726,1.0006903
0.46117812,0.339,1.4576552,1.212829
0.52077186,0.347,1.7037967,1.3747302
0.53297186,0.517,1.1657137,1.080706
0.5624812,0.654,1.0496557,1.0241424
0.19378126,0.723,1.0001602,1.0000265
0.46183124,0.622,1.0060476,1.0032291
0.92013127,0.568,2.0410762,1.7518907
0.5535625,0.277,2.2549782,1.7492524
0.8027,0.15,3.4813342,3.0023687
0.100684375,0.105,0.9999117,1.0003632
0.35200313,0.348,1.0283645,1.0095593
0.76318127,0.996,1.0270377,1.0179772
0.7574406,0.986,1.0254927,1.0167116
0.14882188,0.007,1.0007212,1.0003531
0.44797188,0.961,1.000485,1.0001762
0.8691781,0.497,2.1848168,1.8596551
0.41955626,0.058,3.4651327,2.0858488
0.2601375,0.484,1.0003924,1.0002637
0.109528124,0.715,0.99987566,0.99999464
0.03966875,0.964,0.99976367,1.0000397
0.33775938,0.05,3.291,1.6038442
0.46375,0.311,1.6130656,1.2918123
0.0556,0.714,0.9997485,1.0000811
0.119190626,0.826,0.9999169,0.99995327
0.45595625,0.979,1.0004902,1.0002
0.8657125,0.474,2.2688222,1.9299246
0.43389687,0.305,1.4796493,1.2100767
0.715525,0.878,1.0379808,1.0197608
0.23919062,0.711,1.0003058,1.000128
0.8709,0.312,2.9515772,2.5532417
0.73278123,0.695,1.2367053,1.1367289
0.7562125,0.989,1.0248415,1.0163357
0.36591563,0.603,1.0000408,1.0000554
0.1873875,0.432,1.0001783,1.0000852
0.041196875,0.523,0.9996739,1.0001723
0.7040375,0.956,1.0134388,1.0078307
0.46812811,0.489,1.0791682,1.0351878
0.80018437,0.629,1.5377487,1.3431122
0.90961564,0.82,1.3128556,1.2001654
0.7459969,0.078,3.7039485,3.0951927
0.88636565,0.866,1.205883,1.1290118
0.25159687,0.016,1.9096416,1.0343592
0.20900312,0.37,1.0003021,1.0001521
0.39944062,0.399,1.0607734,1.0241284
0.23106875,0.93,1.0002297,0.99997514
0.131125,0.152,1.0000105,1.0001639
0.47814062,0.782,1.0009716,1.0008749
0.9143937,0.347,2.8946018,2.5172155
0.065490626,0.649,0.999757,1.000083
0.760675,0.178,3.3177133,2.8170688
0.826775,0.725,1.3533226,1.2190176
0.32715312,0.886,1.0003753,1.0001165
0.13388126,0.727,0.99994916,0.99997216
0.460675,0.434,1.1489006,1.0663024
0.14324063,0.211,1.0000246,1.0000956
0.3454,0.514,0.99997586,1.0000201
0.73753124,0.279,2.8165479,2.3502245
0.114871874,0.895,0.9999143,0.99993616
0.078925,0.549,0.9997683,1.0000905
0.28474063,0.896,1.0003313,1.0000715
0.76035625,0.887,1.0597124,1.032894
0.049025,0.033,1.0000497,1.0004954
0.69105935,0.174,3.2256737,2.659232
0.93938124,0.949,1.1773398,1.1256546
0.39407814,0.656,1.0001502,1.0002509
0.6271656,0.16,3.1787553,2.5304239
0.7450594,0.369,2.4053354,2.0004916
0.5066281,0.106,3.2622738,2.3205843
0.05193125,0.397,0.9996612,1.0002123
0.24630626,0.556,1.0003643,1.0002185
0.17226875,0.188,1.0002272,1.0000938
0.16774063,0.589,1.0000676,1.0000204
0.20475,0.891,1.000174,0.9999679
0.7018875,0.834,1.0503993,1.0262065
0.3229156,0.182,1.3709095,1.0945115
0.6960781,0.975,1.0097847,1.006046
0.686025,0.453,1.8380426,1.5335876
0.0292125,0.484,0.99963653,1.0002161
0.3799375,0.657,1.0001323,1.000105
0.5506875,0.984,0.9997418,0.9999915
0.9344375,0.223,3.3746324,3.0023513
0.7806,0.543,1.768299,1.5072055
0.6972906,0.046,3.805973,3.0608962
0.31449062,0.463,0.9999946,1.0000198
0.56136876,0.52,1.226831,1.115693
0.06166875,0.359,0.99967664,1.0002114
0.6403469,0.195,3.0165777,2.4228413
0.06785,0.611,0.99975455,1.0000905
0.058534376,0.356,0.99966633,1.0002217
0.634575,0.011,3.946465,2.9577537
0.48047814,0.089,3.3315248,2.2746782
0.4183531,0.594,1.0016856,1.0011429
0.49539062,0.681,1.0062548,1.0033923
0.833725,0.501,2.0757952,1.75995
0.7966,0.491,2.0140624,1.7003148
0.649825,0.359,2.1564994,1.7523346
0.63245314,0.609,1.2045672,1.110161
0.88345623,0.689,1.560795,1.3705844
0.038175,0.899,0.99975044,1.0000613
0.66275626,0.2,3.0400653,2.4705791
0.5304,0.46,1.2911808,1.146182
0.41805938,0.177,2.3139548,1.5800012
0.37595314,0.239,1.4762387,1.1707224
0.0970375,0.983,0.9998832,0.9999293
0.3238625,0.855,1.0003774,1.000135
0.4262719,0.665,1.0005107,1.0007229
0.17618437,0.076,1.0005612,1.0002143
0.9461344,0.962,1.1751261,1.1271207
0.38988125,0.383,1.0608073,1.0234839
0.15540938,0.555,1.0000174,1.0000162
0.6987406,0.678,1.2061356,1.1159736
0.454875,0.225,2.1363394,1.5565814
0.050340626,0.093,0.99969614,1.000612
0.7167938,0.041,3.8345537,3.1082559
0.94785935,0.613,1.9482459,1.6812145
0.66169685,0.021,3.903864,3.0150523
0.90183437,0.374,2.7626781,2.3863492
0.9296625,0.487,2.3725753,2.0382047
0.21860938,0.505,1.0002985,1.000159
0.10363437,0.446,0.9998211,1.0000811
0.09639375,0.207,0.99978584,1.0002292
0.80495626,0.595,1.654518,1.4277476
0.7461531,0.691,1.2686735,1.1575642
0.8308844,0.55,1.8794438,1.6027263
0.50527185,0.798,1.0015169,1.0010793
0.64370936,0.545,1.3790281,1.2152102
0.06318437,0.508,0.9997205,1.0001347
0.6297156,0.166,3.151227,2.5133843
0.8892813,0.053,3.8507204,3.3635263
0.54126877,0.922,1.0002947,1.0002252
0.1782625,0.156,1.0003178,1.0001159
0.097009376,0.412,0.999796,1.0001049
0.15423438,0.73,1.0000167,0.99997336
0.29518437,0.074,2.3409052,1.2100695
0.10049687,0.067,1.0000464,1.0004272
0.26979688,0.792,1.0003412,1.0001321
0.54394376,0.241,2.4458594,1.8684692
0.036565624,0.26,0.99955744,1.0003976
0.44737187,0.539,1.0193647,1.0086294
0.09515,0.914,0.9998685,0.9999549
0.93051565,0.35,2.913052,2.5413575
0.16816562,0.278,1.0001272,1.0000708
0.21809375,0.895,1.0002075,0.9999823
0.5466,0.143,3.103036,2.324403
0.5181594,0.335,1.7551433,1.4033155
0.70126563,0.343,2.4037437,1.9757284
0.57405,0.16,3.0622292,2.3520403
0.00133125,0.515,0.9995905,1.000264
0.11989375,0.29,0.9998774,1.0001056
0.42021564,0.613,1.0011437,1.0009617
0.92576563,0.184,3.4905272,3.1113524
0.3314469,0.569,1.0000935,1.0000306
0.778725,0.419,2.2709403,1.9030037
0.22941875,0.472,1.0003448,1.0001992
0.64561564,0.625,1.2011722,1.1092788
0.62790936,0.704,1.0752329,1.0388213
0.01963125,0.611,0.999656,1.0001792
0.8889969,0.447,2.436605,2.083139
0.37314376,0.575,1.0000453,1.0001469
0.47559062,0.12,3.076754,2.126355
0.52730936,0.499,1.1875153,1.0913674
0.81365937,0.41,2.4052987,2.0299237
0.23635937,0.77,1.0002822,1.000088
0.5141094,0.092,3.3757353,2.4044518
0.62502813,0.644,1.1359466,1.0713321
0.57005626,0.201,2.7952847,2.152509
0.8185375,0.83,1.1648,1.0969094
0.5694594,0.145,3.1439471,2.400383
0.053709377,0.738,0.9997496,1.0000776
0.28483438,0.178,1.0477004,1.0103011
0.10014375,0.889,0.99987656,0.99995553
0.5204156,0.811,1.001829,1.0011511
0.6339812,0.584,1.2578268,1.1410618
0.9269031,0.184,3.4916296,3.1131506
0.11654375,0.311,0.9998611,1.0001042
0.49084374,0.981,1.0003905,1.0002427
0.8021156,0.026,3.9121852,3.2730632
0.7134344,0.147,3.3854938,2.8188472
0.032278124,0.131,0.99952275,1.0006685
0.7300562,0.34,2.5020056,2.07377
0.54010624,0.074,3.5350752,2.562846
0.7352156,0.89,1.0431372,1.0230691
0.43404686,1.0,1.0004206,1.0001206
0.4165719,0.288,1.4677387,1.1950594
0.69995624,0.25,2.869512,2.3660336
0.9235188,0.94,1.1668682,1.1152989
0.46436563,0.952,1.0005164,1.0002384
0.71745,0.445,1.972948,1.6440302
0.28535,0.243,1.0033884,1.0011976
0.395425,0.614,1.0001702,1.0003486
0.56364375,0.554,1.1648827,1.0827428
0.49043438,0.575,1.0348469,1.0158684
0.94985,0.534,2.239018,1.9264119
0.52023435,0.919,1.0003374,1.000239
0.48739374,0.714,1.0027201,1.0018489
0.8282656,0.957,1.0684856,1.0450095
0.22791563,0.093,1.000772,1.0003256
0.22483437,0.579,1.0003,1.0001541
0.8718875,0.79,1.3050421,1.1907604
0.16335624,0.501,1.0000536,1.0000336
0.024275,0.836,0.9997148,1.0001035
0.4499094,0.199,2.31539,1.6440607
0.00323125,0.074,0.99938667,1.0007488
0.6823844,0.81,1.0502114,1.0259806
0.006475,0.17,0.9993833,1.0007551
0.20780313,0.927,1.0001764,0.9999514
0.74960315,0.912,1.0413033,1.0229036
0.5599875,0.972,0.9997488,1.0000032
0.397875,0.91,1.0003574,1.00006
0.89194065,0.46,2.3907394,2.0434697
0.057165626,0.153,0.99962497,1.0004954
0.28235,0.138,1.1653621,1.027999
0.4884031,0.806,1.0009954,1.0008132
0.36929375,0.318,1.110781,1.0394372
0.2572,0.447,1.0003917,1.0002644
0.679675,0.717,1.1223793,1.0662936
0.8955875,0.74,1.4552195,1.2962152
0.800925,0.041,3.8617682,3.255682
0.57203126,0.878,1.002176,1.0010474
0.35952187,0.887,1.0003698,1.0000985
0.5372594,0.479,1.2603744,1.130746
0.11371563,0.755,0.99989265,0.99997866
0.039040625,0.258,0.99956584,1.0003902
0.36508438,0.464,1.0024172,1.0007734
0.12630312,0.553,0.9999077,1.0000213
0.5592469,0.216,2.6646814,2.0422904
0.78831565,0.635,1.4921199,1.309631
0.45974687,0.962,1.0005085,1.0002195
0.12603438,0.224,0.9999233,1.0001231
0.14928125,0.979,1.000016,0.99989235
0.9483687,0.773,1.4809564,1.3212415
0.56262815,0.588,1.1119916,1.0552102
0.20068125,0.807,1.0001738,1.0000042
0.38460624,0.349,1.0986991,1.0372967
0.5053875,0.712,1.0050092,1.002823
0.51789373,0.197,2.6445699,1.9623066
0.21481875,0.546,1.0002729,1.0001369
0.45550624,0.217,2.2022858,1.5929227
0.26558125,0.654,1.0003722,1.0002124
0.07740313,0.353,0.9997227,1.0001745
0.28220314,0.662,1.0003848,1.0002282
0.24119063,0.259,1.000359,1.000232
0.3434,0.317,1.0399219,1.013064
0.77461565,0.868,1.0825521,1.0460659
0.7729656,0.384,2.4131684,2.0200431
0.108053125,0.735,0.9998743,0.9999909
0.84765935,0.919,1.1067445,1.0668441
0.46938437,0.044,3.660222,2.3658667
0.2727375,0.996,1.0002825,0.9999697
0.60723436,0.522,1.3434266,1.1880647
0.1407125,0.588,0.9999611,1.0000056
0.043609373,0.268,0.99958616,1.000357
0.36544687,0.029,3.6631088,1.8431499
0.7063406,0.435,1.981913,1.6468562
0.7357219,0.483,1.8689948,1.5714613
0.30562812,0.215,1.075138,1.0194001
0.17213437,0.364,1.0001171,1.0000648
0.70603126,0.902,1.0255399,1.0132561
0.7496875,0.369,2.4183831,2.0136845
0.3300125,0.22,1.2152133,1.0601355
0.38852188,0.858,1.0003285,1.0000526
0.48034376,0.155,2.8156009,1.9907384
0.915925,0.615,1.8651766,1.6081842
0.20345938,0.579,1.0002204,1.0000958
0.27125624,0.503,1.0003852,1.0002669
0.45247188,0.063,3.4842525,2.2363389
0.6984906,0.582,1.4189487,1.2485174
0.8257094,0.244,3.1464996,2.714181
0.38235,0.413,1.0245068,1.009161
0.11795312,0.003,1.0006769,1.0004144
0.08064375,0.793,0.9998163,1.0000148
0.45987812,0.209,2.2898145,1.6477088
0.17563125,0.429,1.0001197,1.0000618
0.4001406,0.293,1.3443161,1.1355902
0.66363436,0.966,1.0051377,1.0030886
0.77665,0.53,1.8051933,1.5339562
0.29154062,0.161,1.1539952,1.0306599
0.17979687,0.624,1.0001156,1.0000309
0.7701375,0.335,2.632041,2.2079415
0.26074064,0.609,1.0003763,1.000226
0.0495,0.137,0.9996018,1.0005665
0.7456156,0.207,3.16782,2.6696591
0.77265626,0.798,1.1460679,1.0831943
0.781375,0.459,2.1039796,1.7676039
0.6189656,0.385,1.9153435,1.5615754
0.166325,0.183,1.000195,1.0000921
0.7603781,0.079,3.7093334,3.1201067
0.95324063,0.772,1.4928224,1.3304431
0.12065625,0.324,0.9998777,1.0000918
0.104728125,0.942,0.9998951,0.9999326
0.20255312,0.518,1.0002294,1.0001096
0.4266875,0.695,1.000378,1.000595
0.7745594,0.867,1.0832381,1.0464443
0.63929373,0.115,3.4359555,2.7393203
0.30975938,0.784,1.0003805,1.0001749
0.441775,0.666,1.0010929,1.001095
0.24615313,0.894,1.0002697,1.0000203
0.3887625,0.835,1.0003158,1.0000483
0.32387188,0.859,1.0003772,1.0001326
0.44248438,0.066,3.4400463,2.1782737
0.80245,0.638,1.5173278,1.3290402
0.5091938,0.603,1.0349666,1.0162011
0.6466,0.499,1.5322826,1.3128704
0.08050625,0.269,0.9997174,1.0002241
0.8618781,0.794,1.281165,1.1740837
0.028190626,0.651,0.999682,1.0001491
0.5788406,0.777,1.0128052,1.0062746
0.7991469,0.514,1.9295622,1.6345073
0.94005936,0.921,1.2062278,1.1406302
0.58541876,0.923,1.0009987,1.0005474
0.391925,0.39,1.0567108,1.0220461
0.3409719,0.471,1.0000904,1.0000741
0.19775937,0.133,1.0004864,1.0001805
0.12289375,0.409,0.9998861,1.0000627
0.95925623,0.873,1.3000108,1.2003156
0.8877719,0.934,1.133401,1.0887054
0.15649375,0.069,1.0004225,1.0002209
0.8412531,0.853,1.1650189,1.098883
0.8982406,0.137,3.6117148,3.2031856
0.37799686,0.93,1.0003695,1.0000752
0.524275,0.336,1.7780917,1.4206523
0.37606874,0.515,1.0010079,1.0004349
0.0869625,0.539,0.9997875,1.0000799
0.5485844,0.243,2.450962,1.8778833
0.5803813,0.108,3.3870153,2.585316
0.44301564,0.932,1.0004921,1.0001739
0.85010624,0.44,2.3701348,2.0123441
0.8886688,0.776,1.3618519,1.2306467
0.44854063,0.607,1.0049639,1.0027066
0.22952187,0.5,1.0003375,1.0001926
0.50518435,0.113,3.2087374,2.286221
0.44359687,0.416,1.1385102,1.0600139
0.8184,0.587,1.7157799,1.4753257
0.72907186,0.02,3.9213781,3.1547174
0.88266873,0.578,1.9118965,1.6390525
0.1447875,0.394,0.9999775,1.0000472
0.9060406,0.02,3.944888,3.4147284
0.435275,0.998,1.0004246,1.0001242
0.30679062,0.167,1.2908893,1.0642284
0.45636562,0.942,1.0005202,1.0002209
0.45963436,0.594,1.0098815,1.0047895
0.059834376,0.98,0.9998043,0.9999951
0.46960938,0.766,1.000896,1.0008762
0.20987187,0.113,1.000574,1.0002493
0.94475937,0.996,1.1594988,1.11982
0.9358969,0.03,3.922729,3.4414194
0.37735936,0.261,1.3582488,1.1293622
0.634875,0.153,3.231193,2.5827873
0.940225,0.738,1.551338,1.3711761
0.031309374,0.502,0.99964684,1.0002024
0.43801564,0.057,3.5098243,2.1842542
0.49062812,0.128,3.0592499,2.1595743
0.7257406,0.85,1.0574586,1.0304312
0.62086564,0.296,2.394681,1.9119328
0.364,0.285,1.1762297,1.0606431
0.4985656,0.809,1.0011791,1.000893
0.18722187,0.567,1.0001532,1.0000596
0.068096876,0.542,0.99974024,1.0001129
0.5733219,0.491,1.3335263,1.1768376
0.016884375,0.117,0.9994521,1.0007658
0.59068435,0.371,1.8770357,1.521138
0.01720625,0.954,0.99972355,1.0000857
0.32516563,0.828,1.0003793,1.0001491
0.9489969,0.043,3.8924594,3.443983
0.4183781,0.897,1.0004067,1.0000937
0.10155313,0.903,0.9998821,0.99994904
0.33082187,0.608,1.0001839,1.0000777
0.1986625,0.063,1.0007899,1.0003241
0.6221844,0.75,1.040935,1.020727
0.7856375,0.243,3.0811052,2.6247094
0.014721875,0.591,0.9996413,1.0001969
0.051134374,0.404,0.99966115,1.0002098
0.217225,0.407,1.000323,1.0001738
0.07584062,0.616,0.9997736,1.0000747
0.91230315,0.547,2.0996232,1.7988613
0.7534937,0.529,1.7431442,1.4827414
0.2678125,0.335,1.0002294,1.000206
0.4106875,0.918,1.0003779,1.0000702
0.40932813,0.003,3.971232,2.130391
0.20408125,0.971,1.0001609,0.9999224
0.9448719,0.754,1.5201423,1.3490214
0.27284062,0.234,1.000628,1.0003258
0.1143375,0.454,0.9998581,1.0000615
0.24569374,0.028,1.2134454,1.0117074
0.91782814,0.268,3.1978106,2.8170266
0.8639531,0.922,1.1196477,1.0764655
0.50574064,0.595,1.0365494,1.0168637
0.93994373,0.775,1.460003,1.3051442
0.4818,0.473,1.1289214,1.0587646
0.056571875,0.204,0.9996138,1.0004011
0.8515375,0.358,2.7215428,2.3277621
0.6967781,0.729,1.1306492,1.0716132
0.09432813,0.681,0.9998305,1.000025
0.08358125,0.323,0.9997375,1.0001764
0.16647813,0.41,1.0000781,1.0000519
0.34765312,0.96,1.0003753,1.0000749
0.4017375,0.752,1.0003183,1.0001541
0.9097656,0.237,3.2966347,2.9111114
0.15864062,0.31,1.0000613,1.0000612
0.044884376,0.383,0.99963796,1.0002393
0.7741875,0.632,1.4668261,1.2904392
0.37009686,0.31,1.1324081,1.0471226
0.2740375,0.011,3.6275158,1.1831133
0.30535313,0.074,2.5369034,1.28606
0.019325,0.897,0.99971724,1.0000967
0.46340314,0.77,1.0007534,1.0007687
0.13069375,0.35,0.9999191,1.0000685
0.403375,0.836,1.0003519,1.0000728
0.86892813,0.553,1.9679521,1.6810914
0.2845875,0.832,1.0003505,1.0001229
0.6331875,0.002,3.9909587,2.957024
0.680925,0.921,1.01349,1.0069557
0.066025,0.56,0.99973935,1.0001104
0.2672625,0.036,2.4672136,1.0977688
0.02595,0.96,0.9997391,1.0000675
0.063925,0.157,0.99965364,1.0004529
0.5299781,0.934,1.0001879,1.0001644
0.80303127,0.904,1.0799509,1.0468673
0.09955625,0.719,0.9998496,1.0000064
0.06614062,0.064,0.9999104,1.0005523
0.10120937,0.709,0.999852,1.000007
0.68934685,0.885,1.0242354,1.0122057
0.8014219,0.464,2.1393642,1.802538
0.8411437,0.584,1.7848741,1.5317003
0.15574375,0.292,1.000052,1.0000638
0.5599375,0.042,3.7503433,2.7104883
0.17479375,0.021,1.0008448,1.0003566
0.08151875,0.722,0.9998062,1.0000337
0.2166375,0.902,1.0002029,0.9999761
0.77022815,0.534,1.7722443,1.5079069
0.20231874,0.719,1.000191,1.0000447
0.14668125,0.196,1.0000572,1.0000976
0.1410125,0.501,0.9999587,1.0000256
0.24670625,0.855,1.0002816,1.0000496
0.53745,0.608,1.0581591,1.0275925
0.79092187,0.937,1.0533533,1.0323837
0.58123124,0.952,1.0001045,1.0001903
0.78545624,0.251,3.046053,2.5922093
0.037084375,0.419,0.9996314,1.0002354
0.852925,0.118,3.6374831,3.1833148
0.42419374,0.088,3.1940012,2.0039306
0.13825938,0.967,0.9999852,0.99989825
0.10947187,0.111,0.9999473,1.0003092
0.60784376,0.565,1.2395087,1.127761
0.5988563,0.023,3.876605,2.855013
0.9191844,0.371,2.8096933,2.4374528
0.36918125,0.983,1.0003812,1.0000674
0.613675,0.8,1.0191373,1.0093706
0.23075625,0.109,1.0006012,1.0002908
0.95545626,0.458,2.5441833,2.200284
0.12219375,0.569,0.9998956,1.0000209
0.30106875,0.479,1.0001813,1.0001382
0.42417812,0.455,1.0456337,1.0191693
0.8815625,0.438,2.455768,2.097815
0.8407656,0.246,3.1629934,2.7397416
0.15195,0.47,1.0000044,1.0000321
0.49952188,0.283,1.9708031,1.5160578
0.6521062,0.06,3.7181525,2.9315453
0.95300627,0.486,2.4301162,2.095913
0.8539063,0.474,2.2385657,1.9007522
0.088028125,0.601,0.99980104,1.0000588
0.5464906,0.278,2.2193124,1.7181009
0.70094377,0.398,2.1345632,1.761474
0.26930624,0.995,1.0002775,0.99996674
0.069484375,0.264,0.9996764,1.000266
0.62201875,0.499,1.4564941,1.259427
0.93156564,0.243,3.3042026,2.9303226
0.6484,0.657,1.1546111,1.083013
0.82574373,0.588,1.7314273,1.4883547
0.12483437,0.46,0.9998958,1.0000467
0.9036375,0.752,1.4428717,1.2884427
0.19634375,0.84,1.0001564,0.9999824
0.6177094,0.928,1.0027174,1.0013795
0.46510312,0.96,1.0005101,1.0002359
0.5883281,0.951,1.0002666,1.0002756
0.16905625,0.28,1.0001311,1.0000713
0.23899062,0.499,1.0003635,1.0002187
0.95040315,0.908,1.2357608,1.1598371
0.53067815,0.012,3.9220128,2.6532488
0.4947875,0.733,1.0025737,1.0017443
0.049346875,0.913,0.9997728,1.0000361
0.79174685,0.583,1.6595069,1.4291447
0.9309125,0.467,2.4541616,2.1113641
0.39625314,0.788,1.0003116,1.0000739
0.41005626,0.093,3.095088,1.9059384
0.30100626,0.477,1.0001771,1.000136
0.42816874,0.075,3.3269672,2.0742905
0.9440906,0.434,2.6132655,2.2607143
0.4627469,0.659,1.0029747,1.001978
0.6310125,0.385,1.9594548,1.5984606
0.7508969,0.806,1.1124882,1.0624679
0.5838875,0.798,1.0106823,1.005174
0.4742625,0.986,1.0004812,1.0002491
0.5082125,0.053,3.6360316,2.5038717
0.59164065,0.491,1.388898,1.2123624
0.8368625,0.835,1.1818653,1.1087383
0.87451565,0.331,2.8815923,2.487989
0.5274906,0.091,3.4059796,2.4599705
0.20494688,0.362,1.0002866,1.0001407
0.7295156,0.256,2.9083204,2.425029
0.3882125,0.241,1.5582234,1.2114056
0.04589375,0.252,0.9995869,1.0003706
0.94747186,0.026,3.934577,3.4564178
0.26743126,0.352,1.0002707,1.0002234
0.7017656,0.512,1.654005,1.4073418
0.054046877,0.809,0.9997638,1.0000569
0.6772219,0.196,3.0910845,2.530363
0.5883719,0.543,1.241814,1.1269636
0.67010623,0.93,1.0097296,1.0050619
0.9316125,0.104,3.7281065,3.3276138
0.4782625,0.788,1.0009322,1.0008336
0.08436875,0.548,0.9997818,1.0000812
0.8770875,0.137,3.5952091,3.1708465
0.8983656,0.387,2.702879,2.3289194
0.60275,0.901,1.0031763,1.001484
0.45310625,0.915,1.0005361,1.0002358
0.00538125,0.898,0.9996953,1.0001218
0.7494063,0.933,1.0335222,1.0192477
0.8915156,0.449,2.4344487,2.0820065
0.6511437,0.956,1.0042294,1.0024396
0.15065938,0.742,1.000005,0.9999684
0.94715,0.271,3.2289968,2.8621652
0.27680314,0.4,1.0002689,1.0002176
0.94813436,0.033,3.9172087,3.4520807
0.015459375,0.558,0.9996326,1.0002096
0.22230625,0.047,1.0019424,1.0004851
0.30105,0.879,1.0003555,1.0001045
0.31419688,0.239,1.0638664,1.0178998
0.3987125,0.677,1.0001963,1.0002656
0.73981565,0.994,1.0193226,1.0126246
0.000115625,0.324,0.99948615,1.0004537
0.46754688,0.329,1.5380229,1.2558833
0.68994063,0.872,1.028418,1.0143288
0.7587031,0.075,3.7232623,3.1258552
0.18239374,0.35,1.0001757,1.0000834
0.112425,0.312,0.9998441,1.0001122
0.45634687,0.793,1.0006069,1.0005744
0.942775,0.237,3.3383718,2.9704032
0.676525,0.56,1.4242114,1.2486738
0.71837187,0.714,1.1815026,1.1023811
0.20781563,0.237,1.0003691,1.0001589
0.08050313,0.594,0.9997806,1.0000733
0.368675,0.204,1.6716305,1.232412
0.054571874,0.398,0.9996687,1.000205
0.6017875,0.788,1.0177917,1.0087206
0.70627815,0.43,2.0040512,1.6635752
0.449275,0.495,1.0457615,1.019925
0.73512185,0.76,1.1436344,1.0804757
0.6356406,0.56,1.3180366,1.1769382
0.8615219,0.641,1.649804,1.433134
0.23835312,0.423,1.0003804,1.0002327
0.47885624,0.445,1.1754608,1.0805007
0.27879688,0.491,1.0003619,1.0002583
0.44945,0.48,1.0591117,1.0257001
0.37794375,0.116,2.6742597,1.6179018
0.19289687,0.458,1.0001986,1.0000951
0.6921312,0.526,1.5757813,1.3514732
0.05411875,0.929,0.99978477,1.0000222
0.07264063,0.251,0.99968493,1.0002688
0.7417,0.923,1.0334392,1.0186629
0.5755563,0.171,2.998179,2.3088658
0.3312531,0.298,1.0337933,1.0107205
0.170975,0.664,1.0000782,1.0000066
0.60297185,0.417,1.7067953,1.4139613
0.5441875,0.175,2.885158,2.1718538
0.51927185,0.164,2.88337,2.120884
0.089575,0.249,0.99975216,1.0002123
0.6378437,0.57,1.2988682,1.1657428
0.52682185,0.484,1.2189901,1.107571
0.3673,0.944,1.0003781,1.0000807
0.41852188,0.306,1.3881611,1.1619987
0.35475314,0.075,3.0351353,1.635725
0.89633435,0.582,1.9318258,1.6577638
0.35659376,0.288,1.1323086,1.0442759
0.27744374,0.546,1.000385,1.0002615
0.71440935,0.66,1.2685543,1.1550285
0.1878875,0.59,1.0001528,1.0000554
0.07238437,0.416,0.99972236,1.0001544
0.8903844,0.882,1.1904031,1.1204265
0.5833281,0.454,1.4866381,1.2691175
0.5268406,0.032,3.7913222,2.616723
0.40100312,0.82,1.0003402,1.0000726
0.908225,0.952,1.1405301,1.0978445
0.9484125,0.819,1.3805385,1.251075
0.43023124,0.182,2.3455203,1.6210964
0.371025,0.211,1.6360507,1.2227687
0.91190314,0.916,1.1771289,1.1173928
0.8501812,0.488,2.171811,1.8435749
0.9223469,0.915,1.1908686,1.1274666
0.490625,0.436,1.2318529,1.1093451
0.85999376,0.428,2.4451723,2.0813024
0.7197313,0.229,3.0165458,2.511692
0.8498875,0.574,1.8424808,1.5778326
0.9008469,0.069,3.810029,3.3544111
0.754175,0.362,2.4637637,2.0542212
0.24795938,0.393,1.0003926,1.0002549
0.45030314,0.646,1.0023412,1.0016716
0.66748124,0.156,3.2732716,2.6655712
0.630025,0.059,3.7074566,2.877792
0.24805312,0.865,1.0002817,1.0000443
0.9393188,0.157,3.5841093,3.2093863
0.39200312,0.269,1.4144123,1.1587781
0.45074686,0.407,1.1791685,1.0789031
0.23671563,0.093,1.0017526,1.0004288
0.92572814,0.798,1.3832206,1.2496575
0.12177187,0.196,0.9999163,1.0001532
0.28529063,0.83,1.0003517,1.0001253
0.9233438,0.343,2.926774,2.5519376
0.6681188,0.122,3.4400706,2.7930117
0.168625,0.484,1.0000792,1.0000428
0.04270625,0.28,0.99958783,1.0003446
0.23832187,0.862,1.000262,1.0000318
0.6775563,0.05,3.7791595,3.0111995
0.36648124,0.965,1.00038,1.0000741
0.880125,0.01,3.9704738,3.3882604
0.7600125,0.374,2.4237404,2.02312
0.27834687,0.422,1.0002925,1.0002279
0.5658375,0.58,1.1280868,1.0636622
0.18124375,0.228,1.0002394,1.0000948
0.49839687,0.568,1.0468082,1.0213814
